stem,n_columns,d_px,d_A,d_mad,a1_px,a2_px,angle_deg,indexed_frac,resid_px,exx_sd,eyy_sd,exy_sd,err_exx,err_eyy,err_exy,condition,arch,fold
07403,66,21.55044841479247,2.6485501101779945,0.6918450263057832,34.98666040713104,30.88804573424855,90.36683024280767,0.22727272727272727,3.574867755222759,0.01565438774903764,0.041123820949930896,0.01842542927948574,2.2206506602781713,1.4525152145003157,-1.1805390409677774,with_n2v,AtomSegNet,2
07404,64,30.748440506440815,3.778983338241576,4.111924093392524,36.36508354609666,31.033303423439637,88.2735078240429,0.203125,1.9761734934728177,0.007323486271222367,0.006650375523829178,0.005193879148181807,2.209049505373314,1.5363297038910715,-1.1637017778448884,with_n2v,AtomSegNet,2
07408,66,21.599077469906828,2.654526621051549,0.0848560078013385,21.60748100854108,7.698384379792215,100.25095207712572,1.0,0.11910587640801384,0.0019232729153705404,0.0022149450382185332,0.001479296129636174,0.0007682529006054484,0.0011160258383877686,-0.0003001886511566827,with_n2v,AtomSegNet,2
07414,66,21.643976458472046,2.6600447067462145,0.7134637365236447,42.54141451651001,30.957380320128063,89.44237996853019,0.13636363636363635,3.485859572907328,0.007057109985819677,0.022065723474956868,0.012569853773435204,1.8164450547810271,2.2129357411706727,-1.0541122341090017,with_n2v,AtomSegNet,2
07415,66,30.164330368363036,3.707196202271817,4.9133318200228295,26.957915468902588,30.699864541613465,92.74219245693197,0.5303030303030303,3.6872613292794476,0.08148157611919127,0.08476291453075235,0.08482455952442847,0.6726904361678447,2.5764277559315634,-1.0297836527742736,with_n2v,AtomSegNet,2
07418,67,21.61274730281792,2.656206643516322,0.29665161856631883,42.509925514896715,30.976638043631535,89.49637756432118,0.1791044776119403,3.6499241416154264,0.005103108579243571,0.016484820138800052,0.009842576507288684,1.3136523996527605,2.715998202737524,-0.8148358652856406,with_n2v,AtomSegNet,2
07437,152,28.812275218551257,3.5410286243599494,0.9506158396190987,29.45089381691216,29.46887007201396,60.03621586377565,0.03289473684210526,1.200646857796601,,,,0.0005699959984077907,0.000845023735203343,-0.0004955153453786029,with_n2v,AtomSegNet,2
07443,159,28.942653602211276,3.5570521277117657,1.003855443254519,29.46545230754146,29.46272837707292,60.0301767620972,0.025157232704402517,0.9756997288120997,,,,0.0010149881768279911,0.0006231954239281912,-0.00022568102603213943,with_n2v,AtomSegNet,2
07449,144,28.636238493898766,3.5193937109001583,1.3108901792732084,29.419674462192813,29.412426885200112,119.91845064092054,0.027777777777777776,0.9528417174650976,,,,0.00021187882710549388,-0.0013350570227506076,0.0002915099597899936,with_n2v,AtomSegNet,2
07454,131,29.04393093243132,3.569499111595809,0.6789797341587587,29.47251113162187,29.459143606144334,60.041314879027794,0.015267175572519083,0.5471575099509616,,,,0.0004872376093489894,0.001370535264141548,0.000234365342488308,with_n2v,AtomSegNet,2
07457,134,28.794277089817978,3.5388166543386292,1.1428176042672913,29.498124669900143,29.4624170678558,60.211460585376656,0.029850746268656716,0.567749332134316,,,,0.0018081483424328137,0.0027438584740493432,-0.0021918346988266785,with_n2v,AtomSegNet,2
07458,136,28.835640959636862,3.54390027393937,1.0040203866274169,29.39045278510418,29.453586524598393,60.089284997832436,0.04411764705882353,0.7186391239273466,,,,0.0005712905712640381,-0.0012166038364351817,-0.0012285864088082883,with_n2v,AtomSegNet,2
07464,131,28.91035001096555,3.553082016347666,0.9023090039291493,29.455063550826395,29.450562807140177,60.04650702860499,0.03816793893129771,0.8106571842104408,,,,0.0009596791044825803,5.6873316032435284e-05,-0.00014400977811507444,with_n2v,AtomSegNet,2
07465,132,28.821140113935794,3.542118120002709,1.0157217444775455,29.439148637393217,29.414221202361663,60.037417483225916,0.022727272727272728,0.5795493755076293,,,,0.00015476316178975047,-0.0009928301838195708,0.00024237856587152029,with_n2v,AtomSegNet,2
07476,132,28.632030350733285,3.5188765301051204,1.4468521266284213,29.510694875890653,29.588532506649564,60.11516422088101,0.022727272727272728,0.5878630238223237,,,,0.006053022079528736,0.002239817510247155,0.0002582752851382893,with_n2v,AtomSegNet,2
07477,131,28.95884273667347,3.5590417723371695,0.8972139714892577,29.460330481541693,29.439618320336905,119.89243114716606,0.03816793893129771,0.5138111894079069,,,,-0.00035633938507817486,0.0017966995167613131,0.0004149169725561353,with_n2v,AtomSegNet,2
07478,139,28.79132276760396,3.5384535681385265,1.0675041196749504,29.475332021627636,29.4663471491158,60.012239101629135,0.02877697841726619,1.2121059014373876,,,,0.0011622515864839755,0.000737783703712136,-1.0337563326518048e-05,with_n2v,AtomSegNet,2
