n,bias_x,bias_y,jitter_x,jitter_y,rmse,stem,dose,rep,shift,source,matched_frac,sigma_px,crb,condition,arch
109,0.1346468878869871,0.06534897778630011,0.25204222163382245,0.2447867762628023,0.36522381865836223,07342,200,0,0.125,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.007034323927570085,0.048707086205695305,0.2136696844195049,0.2095599009938888,0.3301307648643395,07342,200,0,0.125,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.06018150662123389,0.06037260890458995,0.2886977992419562,0.2715757918404821,0.36910977746880125,07342,200,0,0.25,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.14104448912820544,-0.006327467008219401,0.26833415124537974,0.1957121084377982,0.37459262597327914,07342,200,0,0.25,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.017879932671775123,0.028153732870265458,0.26667714266243703,0.2234058292667318,0.3552593617018005,07342,200,0,0.25,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.06709879643938166,0.057946488008752794,0.2553230957864535,0.2737129139393053,0.3677848637557864,07342,200,0,0.375,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.12758024078706853,0.03548252412494435,0.22012004370231722,0.20871963309108738,0.3569661702217701,07342,200,0,0.375,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.023686586436639345,0.06427636436643525,0.23450494169303937,0.20507216702011288,0.34266019554519306,07342,200,0,0.375,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.06701848580283354,0.06327667839465789,0.22723654965344664,0.2671018147213689,0.35083524698354696,07342,200,0,0.5,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.13677082999325307,0.028278827722822086,0.2704382001362817,0.20621711868275355,0.35061072499526036,07342,200,0,0.5,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.004912572276253968,0.04084805743332964,0.2320450608529175,0.2094091202324732,0.3210983361869751,07342,200,0,0.5,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.022208784206327437,0.061937010703616124,0.25214801960533867,0.27001722732900996,0.36079003324646036,07342,200,0,0.625,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.10591421569941062,0.016251360929771863,0.23189804571895495,0.21513167447684867,0.3806874581640923,07342,200,0,0.625,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.007272506625906061,0.022521339476654134,0.28133954347674284,0.21905979988737806,0.3640729674750027,07342,200,0,0.625,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.026237066891837912,0.0635264533668618,0.2641068049328929,0.2545445101307262,0.35311162532469376,07342,200,0,0.75,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.11505473897067198,0.01759502412329539,0.2815049665930724,0.1787726984204909,0.3609946271860429,07342,200,0,0.75,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.04432993660478246,0.039268278078893104,0.2302067093304979,0.18176697797409846,0.3368606933451443,07342,200,0,0.75,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.038376598744093826,0.06491311439614833,0.253236349732994,0.25732104953280177,0.35899258168547665,07342,200,0,0.875,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.14384248039240788,0.06470956355096291,0.2584280758168147,0.18996311449390033,0.36001866020633655,07342,200,0,0.875,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.04039468207551522,0.014551531682187147,0.2725341078404896,0.15859830465817623,0.3438654478215056,07342,200,0,0.875,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.04408013800292565,0.07381731583203077,0.26438440937932745,0.2658751297326249,0.38138274838274,07342,200,1,0.0,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.1274401627016566,0.032186068668877965,0.28529718042949365,0.2125958157187485,0.3738604322176311,07342,200,1,0.0,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.034664526039989596,0.05297370957745784,0.29880551268416006,0.1786594634764384,0.3408716179668413,07342,200,1,0.0,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.015517029527551074,0.0682261181182966,0.3022959860867192,0.284804594506779,0.3784749668481578,07342,200,1,0.125,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.1127292536886415,0.024405054568063633,0.2685905909489184,0.21276175645852854,0.3773107438768241,07342,200,1,0.125,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.058922333520456505,0.03883153843298004,0.27690963277575614,0.2108861713962853,0.38020274100964385,07342,200,1,0.125,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.05250167737767697,0.08218382645372913,0.300034836271915,0.26338123933420665,0.3712026181828525,07342,200,1,0.25,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.12787911091317028,0.041654856657217465,0.24403760876018957,0.1780246052870976,0.3790682184079838,07342,200,1,0.25,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.02266968887602161,0.059984819468184014,0.2416564126867437,0.21975816468259843,0.36270311009192274,07342,200,1,0.25,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.09247621560659525,0.0534752773040168,0.23060726044503266,0.2350322471864218,0.34152488217104976,07342,200,1,0.375,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.13906611922629253,0.003885961316399289,0.22017079762116487,0.22607820791401056,0.3685548761270336,07342,200,1,0.375,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.002942193350349953,0.03950546885567974,0.2777693862626705,0.19867029235583306,0.3513700118057417,07342,200,1,0.375,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.06187260789737081,0.030773795447373686,0.22561680068269407,0.2668921799551525,0.3725319940964655,07342,200,1,0.5,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.12000985635535244,0.02759429097403654,0.22875328439238612,0.20679126795474245,0.366954866590898,07342,200,1,0.5,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.016516167368365586,0.016947852958764997,0.26127106614668705,0.1756306364101578,0.3409301243023396,07342,200,1,0.5,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.031201340808575395,0.07356784527840432,0.24770529829832888,0.2665585767924406,0.35728678845383127,07342,200,1,0.625,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.1261496989547055,0.02463691155588066,0.2307979666768967,0.1995370680444639,0.36024256292681167,07342,200,1,0.625,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.006968737190355512,0.0512195517762315,0.2617572405872964,0.18517879747328903,0.3507423075980524,07342,200,1,0.625,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.02232650627504995,0.08262935277825001,0.2218592327908341,0.27689663660322733,0.3524838317177629,07342,200,1,0.75,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.11176704980464791,0.025964635391829916,0.2190816298132262,0.199118935566358,0.3451026934434613,07342,200,1,0.75,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.04728820341404116,0.024912901412506017,0.2276673281601446,0.18402523576952542,0.33761392695387615,07342,200,1,0.75,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.03784587390623528,0.09766425599715944,0.22461166980599406,0.2564586900913214,0.3580277216931445,07342,200,1,0.875,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.14521392016836998,0.044102898211846764,0.23504150467002974,0.20662557272795942,0.36019857274756206,07342,200,1,0.875,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.018548117824961352,0.06710964770879713,0.27056748031872624,0.20717507087324383,0.34394922615270707,07342,200,1,0.875,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.05327001548718613,0.0606812958791636,0.2789440886714136,0.28596401128164717,0.38095903972188455,07342,200,2,0.0,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.08200263026256494,0.008078886984549172,0.2843359199012874,0.21141947856782048,0.3642448364581684,07342,200,2,0.0,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.03867488303353639,0.03275857386378789,0.28145125013315486,0.20678020846717884,0.34839172162663856,07342,200,2,0.0,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.020684542526851146,0.06393525559148827,0.29554041359275496,0.24350549072128383,0.3816630760574288,07342,200,2,0.125,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.14489646725628802,0.033805664506559197,0.22965840116956304,0.20561889333407424,0.35966077327329227,07342,200,2,0.125,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.0093280296239584,0.012889783976902436,0.25089576334268177,0.23402630722765316,0.3446143567041789,07342,200,2,0.125,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.021020705726584765,0.06767735492755378,0.33148177808814716,0.25641259818226797,0.3709323093962976,07342,200,2,0.25,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.11846521410710409,0.0138470306453371,0.2386924402506823,0.2039297279406926,0.3731228241361108,07342,200,2,0.25,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.008235275501785821,0.05017564312419864,0.2751144010297176,0.21111325167640455,0.379372334508197,07342,200,2,0.25,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.07157204680916607,0.07933387964857275,0.26717080319856096,0.28966291209978623,0.3715610782695726,07342,200,2,0.375,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.1098727809430784,0.05020069028957863,0.2516338454255681,0.2081243359241233,0.375167922240275,07342,200,2,0.375,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.02588872587719493,0.0610448732514044,0.2149930514534685,0.22138350584669922,0.3541826694418912,07342,200,2,0.375,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.07148736686818324,0.055148618755353596,0.24311785921613516,0.27918622094725426,0.378691956660745,07342,200,2,0.5,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.13133148285025698,0.06351179353171688,0.2437151850116763,0.20758871768108966,0.38557383649590027,07342,200,2,0.5,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.014870349579140907,0.03926541392860372,0.28555431693452926,0.2322249138607187,0.3558653488698822,07342,200,2,0.5,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.01095289295366264,0.09335444598451659,0.25736089860617345,0.27765936876134534,0.3641942291440209,07342,200,2,0.625,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.10619771128298794,0.046399564571942165,0.21356069357476468,0.21507904470517886,0.36288826984499983,07342,200,2,0.625,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.030599977660443756,0.0727736641251795,0.2610506299822509,0.19949550891592613,0.35461429319383303,07342,200,2,0.625,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.036805012081163824,0.05527930937218173,0.19820864763455237,0.24189276963318063,0.3581921447360312,07342,200,2,0.75,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.07110710591874181,0.029243121354625146,0.2585600454815041,0.1929323511012024,0.3424330778794872,07342,200,2,0.75,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.053578935599233546,0.04541085120493804,0.25217373148053,0.17659031851289295,0.33266457716324804,07342,200,2,0.75,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.07653417755137681,0.03404334107628415,0.22036462554545036,0.257912561182685,0.3579399051761339,07342,200,2,0.875,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.08032302268966873,0.016718889970576356,0.23291028056046514,0.20387272218803276,0.35967358233003166,07342,200,2,0.875,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.06452871836594909,0.02538141370112612,0.26932474202839457,0.18732880434819368,0.3578514845851442,07342,200,2,0.875,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.041410339011846986,0.07178869622021011,0.26990095376448947,0.265073008529154,0.3897779683887029,07342,200,3,0.0,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.10743803327366486,0.023692015407178246,0.26890612388824153,0.2225114647747882,0.3840907991141271,07342,200,3,0.0,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.016749729145516312,0.035838569864822034,0.2326151450123919,0.22660808484698602,0.36669476149059477,07342,200,3,0.0,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.013389996621555156,0.05129436397842824,0.27383965920655273,0.27693016555534977,0.3587640957038492,07342,200,3,0.125,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.14151455197956864,0.02260972857214938,0.2565499098103041,0.17539407127223688,0.3853720336523305,07342,200,3,0.125,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.004541720484922962,0.0565812045325913,0.26246161487509273,0.2187907283542505,0.36938067205374137,07342,200,3,0.125,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.03750578995098408,0.07600514429275051,0.29110199658666025,0.27743198399206853,0.37914874788359404,07342,200,3,0.25,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.10428182256494267,0.027765476045431114,0.2671100697866219,0.23129687868004142,0.38074165733599274,07342,200,3,0.25,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.05661673662777389,0.020991728354800898,0.24957671847434978,0.18752112444004834,0.3841549031349066,07342,200,3,0.25,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.07235755055691584,0.051176407892398856,0.22829476205936267,0.2743518542945569,0.3504118947796298,07342,200,3,0.375,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.13786983863237623,0.0011638985022557335,0.2320275956564268,0.21043386807903094,0.37065376156624774,07342,200,3,0.375,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.027462651212374567,0.0020203635874764814,0.24376918772336353,0.18634374647466415,0.3417708858999747,07342,200,3,0.375,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.04000256945818137,0.05921397273696982,0.23293254566314656,0.28116976622201423,0.35435742681955235,07342,200,3,0.5,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.11677538824922351,0.04041125910362098,0.22544269805414996,0.2221161582971478,0.36981768316370595,07342,200,3,0.5,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.027578651285267597,0.02669510676011555,0.23794420817363618,0.18966742577155352,0.34110412977804155,07342,200,3,0.5,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.030098002389053136,0.04938592683812715,0.23656423414774222,0.2558567845257713,0.35994217260564965,07342,200,3,0.625,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.10672492125860344,0.0332313494522225,0.21076210901213335,0.18823028760973745,0.35866341673572244,07342,200,3,0.625,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,4.4375323511758324e-05,0.009485112562373388,0.2502573471507682,0.21344639713377495,0.3347935710251593,07342,200,3,0.625,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.03375202914283193,0.0813498891211566,0.2487460643809074,0.2561584895824138,0.3465032085062136,07342,200,3,0.75,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.10142359197422479,0.07973211906824673,0.2657258853986049,0.176871188639629,0.34672449657439064,07342,200,3,0.75,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,4.328061871206046e-05,0.06632492256747469,0.30325393813239687,0.19579656523123634,0.33441160742963644,07342,200,3,0.75,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.04199723789304244,0.04368109417811361,0.23797275170766255,0.2746180811938901,0.35223066129553826,07342,200,3,0.875,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.12557914491151223,0.032693215683501364,0.27152913551041835,0.20829617439722617,0.36917252672403034,07342,200,3,0.875,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.037908315425113415,0.045557896551713384,0.2559135626404271,0.18985249721318084,0.35384015342026964,07342,200,3,0.875,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.029313173916932556,0.07105272014985076,0.2605443524159765,0.2696249065787963,0.35677127324619423,07342,200,4,0.0,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.12349095510951713,0.02417571203756097,0.26747778391144234,0.19225529175165634,0.3490354450147947,07342,200,4,0.0,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.014674592541581433,0.036521536148185874,0.25868493291737293,0.1860205619462067,0.3376853048361607,07342,200,4,0.0,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.01237563168515976,0.06844788123476064,0.2977255087623447,0.2828194350831511,0.39275814503287515,07342,200,4,0.125,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.11209454894319038,0.06555028321713507,0.27493383957993456,0.2281057302783579,0.3754451828488117,07342,200,4,0.125,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.04023647981830436,0.07148497895650507,0.2666668443867956,0.22259652654056353,0.357792469407054,07342,200,4,0.125,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.07082164050419237,0.08638955955171923,0.2886201295908076,0.29756124585973054,0.37848302786639737,07342,200,4,0.25,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.11835411222770631,0.019170121642446247,0.24995325287649856,0.20261003609359407,0.38084440061083047,07342,200,4,0.25,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.009203021105577136,0.0563132059216116,0.27777051880303505,0.20017889048839238,0.3729197599422064,07342,200,4,0.25,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.07102124843757451,0.08233577975261142,0.24310851801175354,0.2709329500285146,0.36306657178592977,07342,200,4,0.375,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.13073838777267355,0.035508352836413515,0.26571894567729243,0.2260522383750444,0.3889146036826256,07342,200,4,0.375,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.04470732153149015,0.022046462955273682,0.2487262896987407,0.22275554792285387,0.37091391272543545,07342,200,4,0.375,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.07171207849427219,0.056615548346712785,0.21725922151089555,0.25945110923791626,0.35469951400110633,07342,200,4,0.5,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.15427288252442395,0.05271691880872709,0.253218448772582,0.19690915239813714,0.37732259542858343,07342,200,4,0.5,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.023062948128909966,0.03993618748887684,0.24562758466471685,0.18563898875287627,0.3476088496016209,07342,200,4,0.5,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.01246715718612279,0.06975120920012046,0.23900269576928668,0.27271566597217267,0.35723434268260024,07342,200,4,0.625,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.12807868535995937,0.030045824466689908,0.2460089397298478,0.2282623036741796,0.36657242125034284,07342,200,4,0.625,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.037468079975297996,0.02085540009449005,0.24342099414929597,0.22100560383695278,0.3423473057355939,07342,200,4,0.625,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.026757136483894328,0.07246056135687695,0.24357851344233147,0.277035886114276,0.3676731582031975,07342,200,4,0.75,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.1140408180220902,0.022409270254485136,0.25303425680577624,0.19322142790771274,0.36506346079468033,07342,200,4,0.75,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.039114982581097024,0.029035162050604413,0.2418078531774818,0.2182480192339773,0.3623975992364205,07342,200,4,0.75,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.04295408832237513,0.06211611140287587,0.23826533246964912,0.25149024168719863,0.3566475789595764,07342,200,4,0.875,prob,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,0.14250627376516434,0.037630265044413136,0.2632911356067424,0.19315744187105469,0.3454026569487261,07342,200,4,0.875,denoised,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.0380396280538875,0.033957229677895384,0.2427789409807003,0.1677452331830507,0.3240521363027802,07342,200,4,0.875,raw,1.0,4.870261988807073,0.0425383560502903,with_n2v,AtomSegNet
109,-0.016408848309573898,0.09456282504805813,0.24066242916881855,0.2462264026751195,0.3513853831378354,07342,1000,0,0.0,prob,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,0.1415284569286115,0.043793053479916466,0.24913141051412907,0.1769114937111256,0.36340139574671926,07342,1000,0,0.0,denoised,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,-0.052367882557177836,0.04626637273850065,0.20497331010316683,0.18191349716192043,0.33836424026541956,07342,1000,0,0.0,raw,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,-0.0012426642292666656,0.06417745835395294,0.3332373977063944,0.2653349306792261,0.37562772432971,07342,1000,0,0.125,prob,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,0.14974970292667322,0.035746696107878506,0.2331156285524043,0.18775652063185633,0.36205013790604795,07342,1000,0,0.125,denoised,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,-0.03392194455463482,0.04078969906703378,0.21724601273071487,0.19335502545957287,0.33004574049160695,07342,1000,0,0.125,raw,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,0.05677690849105943,0.07453513247208576,0.2719585064233048,0.259682701772813,0.36190139061135007,07342,1000,0,0.25,prob,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,0.1462321182309836,0.04661093957422224,0.20091338920520632,0.20191643103891363,0.3685900246412825,07342,1000,0,0.25,denoised,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,-0.05016417753657265,0.04859685458198726,0.19933251597901194,0.16764091871134618,0.3370324273351767,07342,1000,0,0.25,raw,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,0.09410473749085213,0.06922388614000852,0.23041256799957874,0.2651054978431533,0.3531595653804253,07342,1000,0,0.375,prob,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,0.1434152193946403,0.039190441386779185,0.2147643227740509,0.19412552608897207,0.3554671946390023,07342,1000,0,0.375,denoised,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,-0.04528030568212671,0.026997808595481843,0.23714354863841292,0.17421999153509782,0.33226243339160977,07342,1000,0,0.375,raw,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,0.06955860331638064,0.06853493147347756,0.20990015536755846,0.2592766693281417,0.338560004010373,07342,1000,0,0.5,prob,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,0.15051182358183723,0.04194746460559884,0.21668419935252353,0.198039839120915,0.35424144801504714,07342,1000,0,0.5,denoised,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,-0.007814253801342375,0.04103242934775153,0.23440459876898478,0.17116463051982428,0.3397567238049185,07342,1000,0,0.5,raw,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,0.022731972139155232,0.07125443111526408,0.24536916984478696,0.26650040919424134,0.34492184399229503,07342,1000,0,0.625,prob,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,0.1419603426434719,0.02548444094573199,0.2019386235714649,0.21362735178235767,0.3397986358034487,07342,1000,0,0.625,denoised,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,-0.019670493022289293,0.035051094280461825,0.2537984766831629,0.1654031176626061,0.32558366305797565,07342,1000,0,0.625,raw,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,-0.024295315307355736,0.08606350072985691,0.21303174758857873,0.26046153380412385,0.3467017317965123,07342,1000,0,0.75,prob,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,0.11680124379853396,0.04024352588604074,0.21009473902143508,0.17887250774532348,0.34471460948339583,07342,1000,0,0.75,denoised,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,-0.031458583162987,0.03586750954477225,0.24603998813505618,0.17425996928002238,0.33123647798120975,07342,1000,0,0.75,raw,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,-0.05269580995746992,0.07938741817351413,0.2139716271693169,0.25777930669806726,0.3541787206991008,07342,1000,0,0.875,prob,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,0.14355003991636295,0.042340969489742974,0.2336592747111982,0.2015413986820908,0.33550018088109357,07342,1000,0,0.875,denoised,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,-0.05480916005211611,0.04617027905925397,0.26078848298001445,0.17824867108137718,0.3248316383652192,07342,1000,0,0.875,raw,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,-0.02777038050930969,0.07909051465898553,0.25351574854197445,0.26392807290375236,0.3539526988275863,07342,1000,1,0.0,prob,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,0.14971281409528103,0.04699527601806608,0.2525727141156428,0.1742317393851837,0.34898363394818943,07342,1000,1,0.0,denoised,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
109,-0.044169926586427266,0.04629644642810149,0.24976476653060267,0.16098301987688768,0.3350543323113167,07342,1000,1,0.0,raw,1.0,4.571905977920743,0.019627057649167917,with_n2v,AtomSegNet
