condition,arch,fold,image,frac_pos,p_mean,p_frac_undecided,corr,polarity,fft_peak_raw_k,fft_peak_raw_strength,fft_peak_den_k,fft_peak_den_strength,fft_peak_kept
no_n2v,AtomSegNet,3,Diamante-0016.tif,0.4460601806640625,0.4198397397994995,0.27386474609375,0.5025437508459478,bright,4,3.99144447816608,4,4.352379477117275,True
no_n2v,AtomSegNet,3,Diamante-0017.tif,0.4684295654296875,0.4369659423828125,0.2589111328125,0.41918731519132485,bright,4,2.0251612215754444,4,1.7641502636675388,True
no_n2v,AtomSegNet,3,Diamante-0018.tif,0.339935302734375,0.34608277678489685,0.2756195068359375,0.32232721541815695,bright,10,1.7295321276475093,10,2.4254514802865836,True
no_n2v,AtomSegNet,3,Diamante-0019.tif,0.3975830078125,0.38895946741104126,0.2816619873046875,0.3376152893607141,bright,10,1.5113006354175216,10,2.122269681887975,True
no_n2v,AtomSegNet,3,Diamante-0020.tif,0.4189605712890625,0.4250187277793884,0.35882568359375,0.2917982680955753,bright,5,3.1304747497018677,5,6.758359841883774,True
no_n2v,AtomSegNet,3,Diamante-0021.tif,0.4021759033203125,0.41280248761177063,0.468231201171875,0.2062351445454131,bright,5,1.9617316779774752,5,2.436768910449662,True
no_n2v,AtomSegNet,3,Diamante-0022.tif,0.4446868896484375,0.43002864718437195,0.253326416015625,0.5850169665870057,bright,6,3.016556123992835,6,4.352353336722733,True
no_n2v,AtomSegNet,3,Diamante-0023.tif,0.3161163330078125,0.3327924907207489,0.236846923828125,0.5771820451428756,bright,4,2.8146013470792237,4,2.578645407509511,True
no_n2v,AtomSegNet,3,Diamante-0024.tif,0.503692626953125,0.4763393998146057,0.333343505859375,0.5280692824223309,bright,4,1.7054447598806237,4,1.7878104594830282,True
no_n2v,AtomSegNet,3,Diamante-0025.tif,0.7997283935546875,0.6797136068344116,0.4005889892578125,0.26339631645595707,bright,20,1.2920749671087166,4,1.2382515622229697,False
no_n2v,AtomSegNet,3,Diamante-0026.tif,0.36181640625,0.35059136152267456,0.2378692626953125,0.5423876836936046,bright,6,2.494206284744049,6,2.8009201493639653,True
no_n2v,AtomSegNet,3,Diamante-0027.tif,0.8472442626953125,0.7482630014419556,0.2865142822265625,0.2379045590781821,bright,20,1.1968350048236347,5,1.8640572298722784,False
no_n2v,AtomSegNet,3,Diamante-0028.tif,0.3602752685546875,0.3625948429107666,0.2494659423828125,0.5139043651265716,bright,4,1.834623862914087,4,1.8241541024318657,True
no_n2v,AtomSegNet,3,Diamante-0029.tif,0.5407257080078125,0.49784743785858154,0.2875518798828125,0.5358857947798282,bright,5,1.4941464491865726,5,1.575403990642712,True
no_n2v,AtomSegNet,3,Diamante-0030.tif,0.4545745849609375,0.4219641089439392,0.237640380859375,0.47007355027809655,bright,4,1.6927351084550966,4,1.6516713078786718,True
no_n2v,AtomSegNet,4,Diamante-0001.tif,0.2220916748046875,0.23543675243854523,0.31866455078125,0.21061630284684094,bright,4,1.0636267863507558,4,2.836995325427893,True
no_n2v,AtomSegNet,4,Diamante-0004.tif,0.5825653076171875,0.49722567200660706,0.635162353515625,0.3838606904595388,bright,22,1.0997777962379605,4,1.6389644580513685,False
no_n2v,AtomSegNet,4,Diamante-0005.tif,0.4989471435546875,0.44038644433021545,0.5095977783203125,0.5805236628486412,bright,4,2.008806506632607,4,1.8731740080471833,True
no_n2v,AtomSegNet,4,Diamante-0006.tif,0.4229888916015625,0.3849942088127136,0.44805908203125,0.4552666835449389,bright,10,1.7341791093841026,4,1.146051128443739,False
no_n2v,AtomSegNet,4,Diamante-0007.tif,0.359375,0.3283993601799011,0.398895263671875,0.4233222818794051,bright,11,1.6892554376480646,11,2.507559492066859,True
no_n2v,AtomSegNet,4,Diamante-0008.tif,0.578338623046875,0.5073621273040771,0.372100830078125,0.4579916856974332,bright,4,2.9196661099296617,4,3.055066045182989,True
no_n2v,AtomSegNet,4,Diamante-0009.tif,0.5284271240234375,0.4748985767364502,0.3308563232421875,0.617614250528149,bright,5,4.602917836345904,5,4.342365688045213,True
no_n2v,AtomSegNet,4,Diamante-0010.tif,0.506378173828125,0.45022448897361755,0.367523193359375,0.5961508566729374,bright,6,3.6188744396964765,4,3.5388675475769302,True
no_n2v,AtomSegNet,4,Diamante-0011.tif,0.499359130859375,0.45052286982536316,0.3482666015625,0.46507950226634326,bright,4,2.2089435076127715,4,2.2081710194854107,True
no_n2v,AtomSegNet,4,Diamante-0012.tif,0.534912109375,0.4663768410682678,0.436431884765625,0.4844098189575492,bright,4,4.004886455654313,4,3.8866091280531205,True
no_n2v,AtomSegNet,4,Diamante-0013.tif,0.524566650390625,0.49646857380867004,0.255859375,0.6279955199991899,bright,5,1.7782758408144923,5,2.111427473699066,True
no_n2v,AtomSegNet,4,Diamante-0014.tif,0.5103607177734375,0.4700247049331665,0.248931884765625,0.7209164430913673,bright,4,2.7391087067256894,4,2.976514257742138,True
no_n2v,AtomSegNet,4,Diamante-0015.tif,0.5460205078125,0.5040290355682373,0.384735107421875,0.35972059088732267,bright,4,3.241301324307807,4,3.721730031559652,True
no_n2v,AtomSegNet,4,Diamante-0016.tif,0.6447601318359375,0.5740886926651001,0.3404083251953125,0.45617188756071725,bright,4,3.99144447816608,4,4.944788988478983,True
no_n2v,AtomSegNet,4,Diamante-0017.tif,0.5077056884765625,0.462420254945755,0.34075927734375,0.4432848583037756,bright,4,2.0251612215754444,4,1.739493904084328,True
no_n2v,AtomSegNet,4,Diamante-0018.tif,0.39068603515625,0.36525100469589233,0.457427978515625,0.3405057142964099,bright,10,1.7295321276475093,10,2.4352714310802996,True
no_n2v,AtomSegNet,4,Diamante-0019.tif,0.413604736328125,0.38148659467697144,0.4643402099609375,0.3434590035248316,bright,10,1.5113006354175216,10,1.7526651738765013,True
no_n2v,AtomSegNet,4,Diamante-0020.tif,0.5033111572265625,0.4482406973838806,0.4620208740234375,0.26512954936538813,bright,5,3.1304747497018677,5,4.906870633352483,True
no_n2v,AtomSegNet,4,Diamante-0021.tif,0.4228057861328125,0.4116482436656952,0.60650634765625,0.18108962037017104,bright,5,1.9617316779774752,4,2.080150935724396,True
no_n2v,AtomSegNet,4,Diamante-0022.tif,0.5296173095703125,0.48560526967048645,0.31982421875,0.5660440173544679,bright,6,3.016556123992835,6,3.6096195421840593,True
no_n2v,AtomSegNet,4,Diamante-0023.tif,0.42938232421875,0.3932800889015198,0.33917236328125,0.5504899035056046,bright,4,2.8146013470792237,5,3.648396419490773,True
no_n2v,AtomSegNet,4,Diamante-0024.tif,0.471832275390625,0.4431339204311371,0.47369384765625,0.4535737557736676,bright,4,1.7054447598806237,4,1.7471023581021081,True
no_n2v,AtomSegNet,4,Diamante-0025.tif,0.55078125,0.47058331966400146,0.6987762451171875,0.09317583707011348,unclear,20,1.2920749671087166,7,2.2193015614311276,False
no_n2v,AtomSegNet,4,Diamante-0026.tif,0.3384552001953125,0.3266081213951111,0.4149169921875,0.5550194656854338,bright,6,2.494206284744049,6,2.675741087602345,True
no_n2v,AtomSegNet,4,Diamante-0027.tif,0.3179473876953125,0.340090274810791,0.464141845703125,0.1940235500773313,bright,20,1.1968350048236347,14,2.0990969330811393,False
no_n2v,AtomSegNet,4,Diamante-0028.tif,0.372772216796875,0.34596264362335205,0.3707275390625,0.5705263390043269,bright,4,1.834623862914087,4,1.5764512990652286,True
no_n2v,AtomSegNet,4,Diamante-0029.tif,0.5684814453125,0.5125496983528137,0.3574066162109375,0.5396842485794391,bright,5,1.4941464491865726,5,1.523961975040511,True
no_n2v,AtomSegNet,4,Diamante-0030.tif,0.4981231689453125,0.4375661313533783,0.3364715576171875,0.5011313815494531,bright,4,1.6927351084550966,4,1.4046763445620825,True
no_n2v,AtomSegNet,5,Diamante-0001.tif,0.3329010009765625,0.35799646377563477,0.3538818359375,0.236193679202745,bright,4,1.0636267863507558,4,1.355455456430795,True
no_n2v,AtomSegNet,5,Diamante-0004.tif,0.5926055908203125,0.5824849605560303,0.4343719482421875,0.4247521136703506,bright,22,1.0997777962379605,6,1.8202512506155666,False
no_n2v,AtomSegNet,5,Diamante-0005.tif,0.5211181640625,0.5264281034469604,0.3717498779296875,0.5418784641816597,bright,4,2.008806506632607,4,2.099514998346968,True
no_n2v,AtomSegNet,5,Diamante-0006.tif,0.436981201171875,0.4430519640445709,0.252532958984375,0.3818323470397905,bright,10,1.7341791093841026,4,1.2164825300277957,False
no_n2v,AtomSegNet,5,Diamante-0007.tif,0.431793212890625,0.42582982778549194,0.310821533203125,0.4079224506383337,bright,11,1.6892554376480646,11,2.063881673039976,True
no_n2v,AtomSegNet,5,Diamante-0008.tif,0.624359130859375,0.5997015237808228,0.3366546630859375,0.4730961406668819,bright,4,2.9196661099296617,4,3.6309120291868915,True
no_n2v,AtomSegNet,5,Diamante-0009.tif,0.5545501708984375,0.5301939249038696,0.270111083984375,0.6239679005660166,bright,5,4.602917836345904,5,5.015968553851151,True
no_n2v,AtomSegNet,5,Diamante-0010.tif,0.558990478515625,0.542057454586029,0.2694549560546875,0.5909939808763698,bright,6,3.6188744396964765,6,5.077010666339918,True
no_n2v,AtomSegNet,5,Diamante-0011.tif,0.45172119140625,0.4631100296974182,0.2193756103515625,0.4490405833724852,bright,4,2.2089435076127715,4,2.1565971648110476,True
no_n2v,AtomSegNet,5,Diamante-0012.tif,0.522216796875,0.532683253288269,0.308563232421875,0.5072889149448132,bright,4,4.004886455654313,4,4.5041072566207445,True
no_n2v,AtomSegNet,5,Diamante-0013.tif,0.5000762939453125,0.4873477816581726,0.2024383544921875,0.6616382609997803,bright,5,1.7782758408144923,5,2.1010364214849306,True
no_n2v,AtomSegNet,5,Diamante-0014.tif,0.4812774658203125,0.4572376608848572,0.2060699462890625,0.7391890223447929,bright,4,2.7391087067256894,4,3.0525314235234284,True
no_n2v,AtomSegNet,5,Diamante-0015.tif,0.4822235107421875,0.4895256757736206,0.3444976806640625,0.3236190151135557,bright,4,3.241301324307807,4,3.910819851924661,True
no_n2v,AtomSegNet,5,Diamante-0016.tif,0.6436767578125,0.6063053607940674,0.318878173828125,0.4993399876498982,bright,4,3.99144447816608,4,5.116165154788785,True
no_n2v,AtomSegNet,5,Diamante-0017.tif,0.5197906494140625,0.5234374403953552,0.2192230224609375,0.42980592526244826,bright,4,2.0251612215754444,4,1.9890163874596032,True
no_n2v,AtomSegNet,5,Diamante-0018.tif,0.4086151123046875,0.42736297845840454,0.3071746826171875,0.26628058927493575,bright,10,1.7295321276475093,7,2.408697976721927,False
no_n2v,AtomSegNet,5,Diamante-0019.tif,0.4722137451171875,0.4665709137916565,0.3572235107421875,0.3264973454136752,bright,10,1.5113006354175216,4,1.1669096524795879,False
no_n2v,AtomSegNet,5,Diamante-0020.tif,0.5049896240234375,0.4685934782028198,0.34930419921875,0.26866747496832755,bright,5,3.1304747497018677,5,6.506643071100174,True
no_n2v,AtomSegNet,5,Diamante-0021.tif,0.3885040283203125,0.4226413071155548,0.55963134765625,0.2125341499069166,bright,5,1.9617316779774752,5,2.802940806016763,True
no_n2v,AtomSegNet,5,Diamante-0022.tif,0.5916595458984375,0.5694370269775391,0.2730865478515625,0.5512273502995303,bright,6,3.016556123992835,6,4.542330877623843,True
no_n2v,AtomSegNet,5,Diamante-0023.tif,0.4582672119140625,0.46092671155929565,0.2763519287109375,0.5354870120998063,bright,4,2.8146013470792237,4,3.429907944621667,True
no_n2v,AtomSegNet,5,Diamante-0024.tif,0.4674835205078125,0.4736994206905365,0.3574371337890625,0.5173083149774723,bright,4,1.7054447598806237,4,1.8027524432647337,True
no_n2v,AtomSegNet,5,Diamante-0025.tif,0.637908935546875,0.5602561831474304,0.5738372802734375,0.23976193276594868,bright,20,1.2920749671087166,5,2.369873656285739,False
no_n2v,AtomSegNet,5,Diamante-0026.tif,0.442230224609375,0.4364320635795593,0.3401031494140625,0.42073547373838177,bright,6,2.494206284744049,6,2.8718253135827903,True
no_n2v,AtomSegNet,5,Diamante-0027.tif,0.5444183349609375,0.5340076684951782,0.4970245361328125,0.3529173958126305,bright,20,1.1968350048236347,4,2.042620610901109,False
no_n2v,AtomSegNet,5,Diamante-0028.tif,0.38775634765625,0.39325758814811707,0.300537109375,0.5134797549296894,bright,4,1.834623862914087,4,2.2555163650650933,True
no_n2v,AtomSegNet,5,Diamante-0029.tif,0.6060028076171875,0.5894943475723267,0.2820281982421875,0.5202327154914395,bright,5,1.4941464491865726,5,1.5907609927528539,True
no_n2v,AtomSegNet,5,Diamante-0030.tif,0.5125274658203125,0.4991104006767273,0.2650299072265625,0.4667379519622508,bright,4,1.6927351084550966,4,1.8062998696237365,True
no_n2v,HRNet,1,Diamante-0001.tif,0.397247314453125,0.4390273094177246,0.541412353515625,0.425437899731716,bright,4,1.0636267863507558,4,1.7881303435673293,True
no_n2v,HRNet,1,Diamante-0004.tif,0.4403076171875,0.45089876651763916,0.4904632568359375,0.48404114474335164,bright,22,1.0997777962379605,14,1.7862315993464408,False
no_n2v,HRNet,1,Diamante-0005.tif,0.421966552734375,0.4253019690513611,0.459564208984375,0.6281482766890456,bright,4,2.008806506632607,4,2.120037281751364,True
no_n2v,HRNet,1,Diamante-0006.tif,0.43048095703125,0.4191836714744568,0.3985595703125,0.4708754609293038,bright,10,1.7341791093841026,10,2.0713200788606243,True
no_n2v,HRNet,1,Diamante-0007.tif,0.345733642578125,0.3611113131046295,0.3858184814453125,0.44766642594497585,bright,11,1.6892554376480646,11,2.062916114974008,True
no_n2v,HRNet,1,Diamante-0008.tif,0.4570465087890625,0.4565049409866333,0.379425048828125,0.49859270322071597,bright,4,2.9196661099296617,4,3.394778445643723,True
no_n2v,HRNet,1,Diamante-0009.tif,0.456512451171875,0.4494156837463379,0.38397216796875,0.6143142800969251,bright,5,4.602917836345904,5,4.284792442741179,True
no_n2v,HRNet,1,Diamante-0010.tif,0.4528961181640625,0.4543949365615845,0.4174041748046875,0.5677322716591061,bright,6,3.6188744396964765,6,3.808977063096427,True
no_n2v,HRNet,1,Diamante-0011.tif,0.4767608642578125,0.45501306653022766,0.3740692138671875,0.4886811677463608,bright,4,2.2089435076127715,4,1.9873320020538563,True
no_n2v,HRNet,1,Diamante-0012.tif,0.4381561279296875,0.44422876834869385,0.4253082275390625,0.5181650240679652,bright,4,4.004886455654313,4,3.581912161769395,True
no_n2v,HRNet,1,Diamante-0013.tif,0.4189453125,0.42188209295272827,0.3377532958984375,0.6713838281383838,bright,5,1.7782758408144923,5,1.9061158297484704,True
